"","upwind_dist_km","site_Dd18O","site_DW","site_DP","dist_inland_km","M_factorChange","site_region"
"783",2371.13663524224,-4.90691993581771,-12.4136732880483,2.40024657711748e-05,3000,4,"inland"
"784",-528.863364757755,-0.0379702349012634,-0.0759302157334361,-2.19372494515348e-07,100,3.10344827586207,"coast"
"785",871.136635242245,-1.74403804378731,-5.49292136435268,5.36083946318019e-05,1500,3.10344827586207,"middle"
"786",2371.13663524224,-3.77684082180518,-9.90806675141488,2.28027975607565e-05,3000,3.10344827586207,"inland"
"787",-528.863364757755,-0.0286205542335827,-0.0550725524972648,-1.59162479213409e-07,100,2.53521126760563,"coast"
"788",871.136635242245,-1.3370132924686,-4.17533337785878,4.33912929198341e-05,1500,2.53521126760563,"middle"
"789",2371.13663524224,-2.96438507045071,-7.89693625986101,2.07155588836967e-05,3000,2.53521126760563,"inland"
"790",-528.863364757755,-0.02202927903594,-0.0405936924392662,-1.17343701160169e-07,100,2.14285714285714,"coast"
"791",871.136635242245,-1.04018898134983,-3.18307876833463,3.48487924958509e-05,1500,2.14285714285714,"middle"
"792",2371.13663524224,-2.34415819263267,-6.24680174739911,1.82461879671673e-05,3000,2.14285714285714,"inland"
"793",-528.863364757755,-0.0170641548195016,-0.0299576707235687,-8.66123019343262e-08,100,1.85567010309278,"coast"
"794",871.136635242245,-0.811042059081779,-2.40899489234034,2.76769920564435e-05,1500,1.85567010309278,"middle"
"795",2371.13663524224,-1.84835680588546,-4.8690466099313,1.56538728291771e-05,3000,1.85567010309278,"inland"
"796",-528.863364757755,-0.0131201665726222,-0.0218164172344189,-6.30824833536527e-08,100,1.63636363636364,"coast"
"797",871.136635242245,-0.625753755941649,-1.7885841763172,2.16029047379795e-05,1500,1.63636363636364,"middle"
"798",2371.13663524224,-1.43680101394972,-3.70307535835094,1.30699943652847e-05,3000,1.63636363636364,"inland"
"799",-528.863364757755,-0.0098416702412063,-0.0153923356749956,-4.45115107262128e-08,100,1.46341463414634,"coast"
"800",871.136635242245,-0.469882514902431,-1.28126497830495,1.64052564234637e-05,1500,1.46341463414634,"middle"
"801",2371.13663524224,-1.08421977774653,-2.70741667016852,1.05548062549065e-05,3000,1.46341463414634,"inland"
"802",-528.863364757755,-0.00700768836903176,-0.0102212185000354,-2.95600153129202e-08,100,1.32352941176471,"coast"
"803",871.136635242245,-0.334378625862164,-0.86169203499168,1.19063478049955e-05,1500,1.32352941176471,"middle"
"804",2371.13663524224,-0.774582893107834,-1.85560311666302,8.12339705707566e-06,3000,1.32352941176471,"inland"
"805",-528.863364757755,-0.00449303853722327,-0.00605065623179257,-1.74997571153059e-08,100,1.20805369127517,"coast"
"806",871.136635242245,-0.214282029417867,-0.516559519459562,7.95693143117443e-06,1500,1.20805369127517,"middle"
"807",2371.13663524224,-0.499230972483278,-1.13563673696554,5.75459498184646e-06,3000,1.20805369127517,"inland"
"808",-528.863364757755,-0.00228626902420981,-0.00281608793419252,-8.14511324348093e-09,100,1.11111111111111,"coast"
"809",871.136635242245,-0.109391877424869,-0.244352680723871,4.42197840668591e-06,1500,1.11111111111111,"middle"
"810",2371.13663524224,-0.257916507646949,-0.551719968223875,3.39240173464332e-06,3000,1.11111111111111,"inland"
"811",-422.276488830286,0.0644702097575278,0.148945588891657,4.3179755583312e-07,100,4,"coast"
"812",977.723511169714,-2.56929444270215,-7.8817143005709,6.08141925747141e-05,1500,4,"middle"
"813",2477.72351116971,-5.02924707885866,-12.6083701098766,2.26411197546396e-05,3000,4,"inland"
"814",-422.276488830286,0.0466228936810698,0.104203870175148,3.01884857977678e-07,100,3.10344827586207,"coast"
"815",977.723511169714,-1.91541062285805,-5.94489900578524,5.02891621597164e-05,1500,3.10344827586207,"middle"
"816",2477.72351116971,-3.87822607429888,-10.09215231659,2.16778954956532e-05,3000,3.10344827586207,"inland"
"817",-422.276488830286,0.035135376170059,0.0755946849039546,2.18907162383248e-07,100,2.53521126760563,"coast"
"818",977.723511169714,-1.47116415963111,-4.53905521094277,4.10987562418586e-05,1500,2.53521126760563,"middle"
"819",2477.72351116971,-3.04795955523351,-8.06241087800695,1.98149302914221e-05,3000,2.53521126760563,"inland"
"820",-422.276488830286,0.0270386552168045,0.0557321953279413,1.61340632348873e-07,100,2.14285714285714,"coast"
"821",977.723511169714,-1.14604149580877,-3.47215133528507,3.32526190877232e-05,1500,2.14285714285714,"middle"
"822",2477.72351116971,-2.41255296487408,-6.3902096194413,1.75415296629374e-05,3000,2.14285714285714,"inland"
"823",-422.276488830286,0.0209411153463401,0.0411399818155544,1.19070823098386e-07,100,1.85567010309278,"coast"
"824",977.723511169714,-0.894388218759867,-2.63490298482244,2.65670460119317e-05,1500,1.85567010309278,"middle"
"825",2477.72351116971,-1.90366143511544,-4.98933440500452,1.5114738657088e-05,3000,1.85567010309278,"inland"
"826",-422.276488830286,0.0160992888497136,0.0299696290935856,8.67259094493097e-08,100,1.63636363636364,"coast"
"827",977.723511169714,-0.690510784694176,-1.96074859789747,2.08409349894655e-05,1500,1.63636363636364,"middle"
"828",2477.72351116971,-1.4806624561402,-3.80049767001866,1.26684285440098e-05,3000,1.63636363636364,"inland"
"829",-422.276488830286,0.0120762357079807,0.0211546411254631,6.12089509698061e-08,100,1.46341463414634,"coast"
"830",977.723511169714,-0.518781739688223,-1.40745333767178,1.58971769700053e-05,1500,1.46341463414634,"middle"
"831",2477.72351116971,-1.11795035282902,-2.78296463834961,1.02665223313221e-05,3000,1.46341463414634,"inland"
"832",-422.276488830286,0.00860041395667199,0.0140578547988781,4.06706814822948e-08,100,1.32352941176471,"coast"
"833",977.723511169714,-0.369393472412716,-0.948517151914491,1.15857328738348e-05,1500,1.32352941176471,"middle"
"834",2477.72351116971,-0.79924912381979,-1.91069631233913,7.92772998040997e-06,3000,1.32352941176471,"inland"
"835",-422.276488830286,0.00551741779730719,0.00833166426193088,2.41021802049288e-08,100,1.20805369127517,"coast"
"836",977.723511169714,-0.236961060998686,-0.570047463948363,7.77459414663701e-06,1500,1.20805369127517,"middle"
"837",2477.72351116971,-0.515713848152966,-1.17194338906331,5.63408433562485e-06,3000,1.20805369127517,"inland"
"838",-422.276488830286,0.00281098259058421,0.00388488648961527,1.12375988180248e-08,100,1.11111111111111,"coast"
"839",977.723511169714,-0.121214802164538,-0.27061009110097,4.33891741471876e-06,1500,1.11111111111111,"middle"
"840",2477.72351116971,-0.266952104503226,-0.5710933487731,3.33213474266361e-06,3000,1.11111111111111,"inland"
"841",-314.216015001495,-0.0791933002778356,-0.204580884868598,-5.8990318867926e-07,100,4,"coast"
"842",1085.7839849985,-2.78479547441679,-8.39614190544043,5.63832295815958e-05,1500,4,"middle"
"843",2585.7839849985,-5.14766028917746,-12.7918206765336,2.13706199571239e-05,3000,4,"inland"
"844",-314.216015001495,-0.0572644434838621,-0.143116838538319,-4.13060448448707e-07,100,3.10344827586207,"coast"
"845",1085.7839849985,-2.08180839632022,-6.36962471205871,4.72209150456164e-05,1500,3.10344827586207,"middle"
"846",2585.7839849985,-3.97677410485475,-10.2670010877963,2.06180081997042e-05,3000,3.10344827586207,"inland"
"847",-314.216015001495,-0.0431489449509437,-0.103825567977538,-2.99838426927757e-07,100,2.53521126760563,"coast"
"848",1085.7839849985,-1.60190403369964,-4.88404098617884,3.89515894375071e-05,1500,2.53521126760563,"middle"
"849",2585.7839849985,-3.12943336322424,-8.22056169711235,1.89598729356647e-05,3000,2.53521126760563,"inland"
"850",-314.216015001495,-0.0332005063075069,-0.0765517004798966,-2.21165953028585e-07,100,2.14285714285714,"coast"
"851",1085.7839849985,-1.24946817790561,-3.74828664757525,3.17425987877429e-05,1500,2.14285714285714,"middle"
"852",2585.7839849985,-2.47937505997797,-6.52796972760783,1.68682750827059e-05,3000,2.14285714285714,"inland"
"853",-314.216015001495,-0.0257097072725587,-0.0565171532399233,-1.63333856047122e-07,100,1.85567010309278,"coast"
"854",1085.7839849985,-0.975973904188576,-2.85192827321454,2.5508593305563e-05,1500,1.85567010309278,"middle"
"855",2585.7839849985,-1.95778947461289,-5.10539493098947,1.45967912433977e-05,3000,1.85567010309278,"inland"
"856",-314.216015001495,-0.019763236593362,-0.041182071102277,-1.19043454039029e-07,100,1.63636363636364,"coast"
"857",1085.7839849985,-0.753986907442217,-2.12693497553244,2.0109472046284e-05,1500,1.63636363636364,"middle"
"858",2585.7839849985,-1.52365785190722,-3.89487852129882,1.22807028921289e-05,3000,1.63636363636364,"inland"
"859",-314.216015001495,-0.0148243553602656,-0.0290811231817827,-8.40791879232013e-08,100,1.46341463414634,"coast"
"860",1085.7839849985,-0.566770135632999,-1.52979033886078,1.54065624216716e-05,1500,1.46341463414634,"middle"
"861",2585.7839849985,-1.15106830750966,-2.85645030084617,9.98681325277663e-06,3000,1.46341463414634,"inland"
"862",-314.216015001495,-0.0105594044280677,-0.0193383969319072,-5.59193608953067e-08,100,1.32352941176471,"coast"
"863",1085.7839849985,-0.403803736661379,-1.03307026167751,1.12743516436109e-05,1500,1.32352941176471,"middle"
"864",2585.7839849985,-0.823515175759071,-1.96452089406439,7.73690991403529e-06,3000,1.32352941176471,"inland"
"865",-314.216015001495,-0.00677795639292267,-0.0114744459712028,-3.31837471806632e-08,100,1.20805369127517,"coast"
"866",1085.7839849985,-0.259299673752489,-0.622418724150808,7.59635829791761e-06,1500,1.20805369127517,"middle"
"867",2585.7839849985,-0.531973737488478,-1.20759682714812,5.51587825773934e-06,3000,1.20805369127517,"inland"
"868",-314.216015001495,-0.00345738919038663,-0.0053601150606255,-1.55027312108332e-08,100,1.11111111111111,"coast"
"869",1085.7839849985,-0.132909371705514,-0.296506863359461,4.25706328097689e-06,1500,1.11111111111111,"middle"
"870",2585.7839849985,-0.275901306326376,-0.590239091047597,3.27261195014094e-06,3000,1.11111111111111,"inland"
"871",-204.640625440194,0.097412427239596,0.280685429387546,8.15342365898494e-07,100,4,"coast"
"872",1195.35937455981,-2.99042721330312,-8.8714291483845,5.237219831506e-05,1500,4,"middle"
"873",2695.35937455981,-5.26030839145797,-12.9638044185864,2.01902945178278e-05,3000,4,"inland"
"874",-204.640625440194,0.070416328372902,0.196419208214053,5.69835287080369e-07,100,3.10344827586207,"coast"
"875",1195.35937455981,-2.24150623646568,-6.76687728482347,4.43957300099485e-05,1500,3.10344827586207,"middle"
"876",2695.35937455981,-4.07105273299257,-10.4322119483643,1.96242160470624e-05,3000,3.10344827586207,"inland"
"877",-204.640625440194,0.053043716104928,0.142531840747161,4.13163686773463e-07,100,2.53521126760563,"coast"
"878",1195.35937455981,-1.72786172759976,-5.2096125292923,3.69496113377419e-05,1500,2.53521126760563,"middle"
"879",2695.35937455981,-3.2076722037323,-8.3709086552806,1.81521823959161e-05,3000,2.53521126760563,"inland"
"880",-204.640625440194,0.0408031851040214,0.105117074538171,3.04534690001031e-07,100,2.14285714285714,"coast"
"881",1195.35937455981,-1.34937574912719,-4.01068039777389,3.03210478366579e-05,1500,2.14285714285714,"middle"
"882",2695.35937455981,-2.54371862893765,-6.65959039493554,1.62283683093102e-05,3000,2.14285714285714,"inland"
"883",-204.640625440194,0.0315896704021768,0.0776285581170697,2.24803802316025e-07,100,1.85567010309278,"coast"
"884",1195.35937455981,-1.05493155385639,-3.05929679388962,2.45044241132377e-05,1500,1.85567010309278,"middle"
"885",2695.35937455981,-2.01001934505507,-5.21676715023595,1.41018349210275e-05,3000,1.85567010309278,"inland"
"886",-204.640625440194,0.0242787776254527,0.0565851473662562,1.63811990067081e-07,100,1.63636363636364,"coast"
"887",1195.35937455981,-0.815503833790698,-2.28647236797163,1.94110163198616e-05,1500,1.63636363636364,"middle"
"888",2695.35937455981,-1.56521994335002,-3.98581251674586,1.19083507133476e-05,3000,1.63636363636364,"inland"
"889",-204.640625440194,0.0182099115937362,0.0399776732583348,1.15704726353765e-07,100,1.46341463414634,"coast"
"890",1195.35937455981,-0.613332742421258,-1.64773827038282,1.49353747146868e-05,1500,1.46341463414634,"middle"
"891",2695.35937455981,-1.18313954796856,-2.92753734275961,9.71689590189134e-06,3000,1.46341463414634,"inland"
"892",-204.640625440194,0.0129723846370444,0.0266041337068046,7.69829216313932e-08,100,1.32352941176471,"coast"
"893",1195.35937455981,-0.437238628176906,-1.11495407352896,1.09735943176623e-05,1500,1.32352941176471,"middle"
"894",2695.35937455981,-0.847064803142006,-2.01681575431496,7.55183626711295e-06,3000,1.32352941176471,"inland"
"895",-204.640625440194,0.00833096480590267,0.015804433691514,4.5724911388272e-08,100,1.20805369127517,"coast"
"896",1195.35937455981,-0.281055842182409,-0.673410728312771,7.42309668705765e-06,1500,1.20805369127517,"middle"
"897",2695.35937455981,-0.547800888800798,-1.24241352499923,5.40057675693011e-06,3000,1.20805369127517,"inland"
"898",-204.640625440194,0.00425447172536231,0.00739657615593359,2.13968146049975e-08,100,1.11111111111111,"coast"
"899",1195.35937455981,-0.144347917009457,-0.321903441976424,4.17685384634059e-06,1500,1.11111111111111,"middle"
"900",2695.35937455981,-0.284651283871451,-0.609052493446779,3.21415729735632e-06,3000,1.11111111111111,"inland"
"901",-93.5072398269458,0.147669131755679,0.529179452728584,1.54296093936914e-06,100,4,"coast"
"902",1306.49276017305,-3.37898517081403,-9.72404808467511,4.53760917856572e-05,1500,4,"middle"
"903",2806.49276017305,-5.47324645772196,-13.2785600511989,1.80570920739704e-05,3000,4,"inland"
"904",-93.5072398269458,0.106690582277635,0.370415413917243,1.0774549986093e-06,100,3.10344827586207,"coast"
"905",1306.49276017305,-2.54569223659884,-7.49189335166955,3.9350674284714e-05,1500,3.10344827586207,"middle"
"906",2806.49276017305,-4.25049742479433,-10.7380396405364,1.78042457771644e-05,3000,3.10344827586207,"inland"
"907",-93.5072398269458,0.0803252956301792,0.26887340554422,7.80890731459751e-07,100,2.53521126760563,"coast"
"908",1306.49276017305,-1.96907461080986,-5.8114040248719,3.33113851880516e-05,1500,2.53521126760563,"middle"
"909",2806.49276017305,-3.35730225311826,-8.65170797685237,1.6657185107476e-05,3000,2.53521126760563,"inland"
"910",-93.5072398269458,0.0617558061988266,0.198364340007544,5.75495323134973e-07,100,2.14285714285714,"coast"
"911",1306.49276017305,-1.54142272204261,-4.50049492481488,2.77021596755062e-05,1500,2.14285714285714,"middle"
"912",2806.49276017305,-2.66721325862318,-6.90722916326882,1.50332669164902e-05,3000,2.14285714285714,"inland"
"913",-93.5072398269458,0.0477866893227041,0.146557642508732,4.24859429715343e-07,100,1.85567010309278,"coast"
"914",1306.49276017305,-1.20711957928132,-3.44950002146032,2.2633930191426e-05,1500,1.85567010309278,"middle"
"915",2806.49276017305,-2.11054983396353,-5.42765925724988,1.31701458217759e-05,3000,1.85567010309278,"inland"
"916",-93.5072398269458,0.0367114493859955,0.106895215085963,3.09694505558796e-07,100,1.63636363636364,"coast"
"917",1306.49276017305,-0.934320342429018,-2.58873087997478,1.80977777806517e-05,1500,1.63636363636364,"middle"
"918",2806.49276017305,-1.64541919249417,-4.15903400659748,1.12023465871822e-05,3000,1.63636363636364,"inland"
"919",-93.5072398269458,0.0275278668491197,0.0755907103252724,2.18895639573327e-07,100,1.46341463414634,"coast"
"920",1306.49276017305,-0.703430104162406,-1.87262066787435,1.4041961656247e-05,1500,1.46341463414634,"middle"
"921",2806.49276017305,-1.24518452311606,-3.06376228114731,9.20146877307974e-06,3000,1.46341463414634,"inland"
"922",-93.5072398269458,0.0196127179791228,0.0503757739222479,1.45822309647559e-07,100,1.32352941176471,"coast"
"923",1306.49276017305,-0.502075727722207,-1.2721126397144,1.03985426153677e-05,1500,1.32352941176471,"middle"
"924",2806.49276017305,-0.892764516106537,-2.11767721771196,7.19578313568749e-06,3000,1.32352941176471,"inland"
"925",-93.5072398269458,0.0126065521968144,0.0299965859909008,8.68039527195474e-08,100,1.20805369127517,"coast"
"926",1306.49276017305,-0.323394801978183,-0.77206478983441,7.08867285035915e-06,1500,1.20805369127517,"middle"
"927",2806.49276017305,-0.578643295421677,-1.31006938221176,5.17689127420547e-06,3000,1.20805369127517,"inland"
"928",-93.5072398269458,0.00645207462690589,0.0140908378817457,4.07661250608656e-08,100,1.11111111111111,"coast"
"929",1306.49276017305,-0.166747869817185,-0.371560777616359,4.02020444743652e-06,1500,1.11111111111111,"middle"
"930",2806.49276017305,-0.301805893779372,-0.645946456826245,3.09962547748138e-06,3000,1.11111111111111,"inland"
"931",19.2290863365288,-0.181844583002189,-0.728134896991754,0.000134259977203873,100,4,"coast"
"932",1419.22908633653,-3.5630806096949,-10.1084058606409,4.2305958633362e-05,1500,4,"middle"
"933",2919.22908633653,-5.57405601160132,-13.4231798816499,1.70886499298834e-05,3000,4,"inland"
"934",19.2290863365288,-0.131396779055604,-0.509449212751882,9.54399680229333e-05,100,3.10344827586207,"coast"
